videoId,totalWords,totalUniqueWords,totalSentences,avgSyllPerSec,avgCEFRScore,avgWordCEFR,avgFreqCEFR,readability,avgSentenceLength,uncommonRatio,totalEasyRatio,totalMiddleRatio,totalHardRatio,wordEasyRatio,wordMiddleRatio,wordHardRatio,FreqEasyRatio,FreqMiddleRatio,FreqHardRatio,channelId,video_id,difficulty,channel_id
9rnQxyJ8VZo,411,210,65,1.4924138009753485,2.7495238095238093,2.645238095238095,2.8190476190476192,5.201005567765568,6.323076923076923,30.952380952380953,59.23809523809525,15.428571428571427,25.333333333333336,64.76190476190477,10.238095238095235,25.0,55.555555555555564,18.88888888888889,25.555555555555557,UCWCOoCApFUtccYENOYeL1uw,9rnQxyJ8VZo,1,UCWCOoCApFUtccYENOYeL1uw
PNOOWlIJ79w,127,64,30,1.0032202492548972,2.209375,2.1328125,2.2604166666666665,4.6509108333333335,4.233333333333333,28.125,71.25,11.5625,17.1875,74.21875,9.375,16.40625,69.27083333333334,13.020833333333332,17.708333333333332,UCWCOoCApFUtccYENOYeL1uw,PNOOWlIJ79w,1,UCWCOoCApFUtccYENOYeL1uw
0jxVXMoXqoU,63,50,7,1.526251526251526,2.752,2.59,2.86,6.7624,9.0,40.0,58.0,16.4,25.6,64.0,12.0,24.0,54.0,19.333333333333336,26.66666666666667,UCWCOoCApFUtccYENOYeL1uw,0jxVXMoXqoU,1,UCWCOoCApFUtccYENOYeL1uw
cl11lIVe8dk,94,68,13,1.9706390064313102,2.614705882352941,2.485294117647059,2.7009803921568625,5.699381447963803,7.230769230769232,33.82352941176471,61.17647058823529,15.882352941176471,22.94117647058824,66.17647058823529,13.235294117647056,20.588235294117645,57.843137254901954,17.647058823529417,24.509803921568626,UCWCOoCApFUtccYENOYeL1uw,cl11lIVe8dk,1,UCWCOoCApFUtccYENOYeL1uw
TQ9aQKLmo8M,75,52,15,1.742108837511442,2.3576923076923078,2.3269230769230766,2.378205128205128,5.106461538461539,5.0,30.76923076923077,68.07692307692308,11.153846153846152,20.769230769230766,73.07692307692308,4.807692307692308,22.115384615384613,64.74358974358975,15.384615384615385,19.871794871794872,UCWCOoCApFUtccYENOYeL1uw,TQ9aQKLmo8M,1,UCWCOoCApFUtccYENOYeL1uw
j4T6pl-TJ0o,317,173,60,1.675861738746455,2.624277456647399,2.4450867052023124,2.74373795761079,5.008180500963392,5.283333333333333,30.05780346820809,60.693641618497104,15.606936416184967,23.69942196531792,67.6300578034682,10.693641618497109,21.676300578034677,56.069364161849705,18.88246628131021,25.048169556840076,UCqa2MPu8bLY1PwVFUpSyVhQ,j4T6pl-TJ0o,1,UCqa2MPu8bLY1PwVFUpSyVhQ
4hRXBffOExI,443,241,77,1.7674929186526664,2.7195020746887963,2.4087136929460584,2.926694329183956,5.330298798297139,5.753246753246753,31.950207468879665,56.34854771784232,20.414937759336095,23.23651452282158,67.21991701244814,13.485477178423235,19.294605809128626,49.100968188105114,25.03457814661134,25.864453665283538,UCqa2MPu8bLY1PwVFUpSyVhQ,4hRXBffOExI,1,UCqa2MPu8bLY1PwVFUpSyVhQ
Ho2ZB3Aj1NI,319,188,60,1.688074956202256,2.761702127659574,2.5212765957446805,2.9219858156028367,5.387057730496456,5.316666666666666,32.4468085106383,57.76595744680851,17.23404255319149,25.000000000000004,65.42553191489364,12.76595744680851,21.80851063829787,52.65957446808511,20.21276595744681,27.127659574468087,UCqa2MPu8bLY1PwVFUpSyVhQ,Ho2ZB3Aj1NI,1,UCqa2MPu8bLY1PwVFUpSyVhQ
20bM-_dXNqg,452,252,76,1.7252982071376677,3.0539682539682538,2.861111111111111,3.1825396825396823,6.6861799498746874,5.947368421052633,40.476190476190474,51.587301587301596,16.746031746031747,31.66666666666667,59.12698412698413,10.515873015873016,30.357142857142858,46.56084656084657,20.8994708994709,32.53968253968254,UCqa2MPu8bLY1PwVFUpSyVhQ,20bM-_dXNqg,1,UCqa2MPu8bLY1PwVFUpSyVhQ
kwlCVw9T4lM,283,141,77,1.6465739514788311,2.4992907801418442,2.3546099290780145,2.5957446808510642,4.549742912406743,3.6753246753246747,27.659574468085108,63.97163120567376,15.460992907801414,20.56737588652482,70.56737588652481,8.51063829787234,20.921985815602838,59.57446808510638,20.094562647754138,20.330969267139483,UCqa2MPu8bLY1PwVFUpSyVhQ,kwlCVw9T4lM,1,UCqa2MPu8bLY1PwVFUpSyVhQ
DutTQG6_4UM,282,164,55,1.571763408244865,2.5780487804878054,2.5091463414634148,2.623983739837398,5.06833711751663,5.127272727272726,30.48780487804878,62.80487804878049,15.0,22.195121951219512,67.98780487804878,7.926829268292682,24.085365853658534,59.34959349593496,19.715447154471548,20.934959349593502,UCqa2MPu8bLY1PwVFUpSyVhQ,DutTQG6_4UM,1,UCqa2MPu8bLY1PwVFUpSyVhQ
Qogiom_wtw0,255,169,56,1.6535181614959722,2.630769230769231,2.5177514792899407,2.7061143984220912,4.897454775993237,4.553571428571429,29.58579881656805,60.94674556213018,17.27810650887574,21.775147928994087,65.68047337278107,12.426035502958579,21.893491124260354,57.790927021696255,20.51282051282051,21.696252465483237,UCqa2MPu8bLY1PwVFUpSyVhQ,Qogiom_wtw0,1,UCqa2MPu8bLY1PwVFUpSyVhQ
6K-aXRRuJ8A,268,138,61,1.6899400253813104,2.4449275362318845,2.2644927536231885,2.565217391304348,5.137987217866477,4.39344262295082,31.15942028985507,63.76811594202899,17.681159420289855,18.55072463768116,69.56521739130434,13.768115942028984,16.666666666666668,59.90338164251207,20.289855072463766,19.806763285024157,UCqa2MPu8bLY1PwVFUpSyVhQ,6K-aXRRuJ8A,1,UCqa2MPu8bLY1PwVFUpSyVhQ
JZHrCashnNg,414,225,73,1.8835392736601664,2.4168888888888893,2.275555555555556,2.5111111111111106,4.632315372907155,5.671232876712327,27.555555555555557,65.77777777777779,16.0,18.222222222222218,72.8888888888889,9.555555555555557,17.555555555555557,61.03703703703704,20.296296296296298,18.666666666666664,UCqa2MPu8bLY1PwVFUpSyVhQ,JZHrCashnNg,1,UCqa2MPu8bLY1PwVFUpSyVhQ
YiWzqmGDlks,196,120,36,1.8376300954761375,2.51,2.3541666666666665,2.6138888888888894,4.349127777777778,5.4444444444444455,25.833333333333336,64.66666666666667,13.666666666666668,21.66666666666667,70.0,10.0,20.0,61.11111111111111,16.11111111111111,22.777777777777768,UCqa2MPu8bLY1PwVFUpSyVhQ,YiWzqmGDlks,1,UCqa2MPu8bLY1PwVFUpSyVhQ
q_jSw-7IKJo,212,137,44,1.4716853631933526,2.4671532846715327,2.2773722627737225,2.5936739659367394,4.7339453218314524,4.818181818181818,28.467153284671532,66.27737226277371,12.262773722627735,21.459854014598537,73.35766423357664,6.204379562043796,20.437956204379567,61.55717761557179,16.30170316301703,22.14111922141119,UCqa2MPu8bLY1PwVFUpSyVhQ,q_jSw-7IKJo,1,UCqa2MPu8bLY1PwVFUpSyVhQ
G6NgH65fsy4,287,180,60,1.9254631808651743,2.4377777777777783,2.1944444444444446,2.6,5.149697777777779,4.783333333333333,31.11111111111111,63.11111111111111,19.666666666666664,17.22222222222222,72.22222222222223,14.722222222222221,13.055555555555555,57.03703703703704,22.962962962962962,20.0,UCqa2MPu8bLY1PwVFUpSyVhQ,G6NgH65fsy4,1,UCqa2MPu8bLY1PwVFUpSyVhQ
W3Egu8zU79s,537,249,90,1.744794053565176,2.462650602409638,2.3112449799196786,2.563587684069612,5.305625381526105,5.966666666666668,31.72690763052209,63.61445783132529,17.991967871485947,18.393574297188753,69.47791164658635,12.85140562248996,17.670682730923694,59.705488621151254,21.419009370816603,18.87550200803213,UCqa2MPu8bLY1PwVFUpSyVhQ,W3Egu8zU79s,1,UCqa2MPu8bLY1PwVFUpSyVhQ
QOUCll5e01g,276,126,59,1.8471474417893852,1.979365079365079,1.9047619047619049,2.029100529100529,3.615598547215496,4.677966101694915,21.428571428571427,75.71428571428572,14.76190476190476,9.523809523809524,80.15873015873015,9.126984126984127,10.714285714285717,72.75132275132276,18.51851851851852,8.730158730158731,UCqa2MPu8bLY1PwVFUpSyVhQ,QOUCll5e01g,1,UCqa2MPu8bLY1PwVFUpSyVhQ
Lv8RwlTlhTc,307,187,63,1.8629388634216184,2.38288770053476,2.2860962566844916,2.4474153297682717,3.703680196927256,4.873015873015873,21.92513368983957,64.81283422459893,18.50267379679144,16.684491978609632,70.32085561497328,11.497326203208553,18.18181818181818,61.14081996434938,23.1729055258467,15.686274509803926,UCqa2MPu8bLY1PwVFUpSyVhQ,Lv8RwlTlhTc,1,UCqa2MPu8bLY1PwVFUpSyVhQ
bP4YBk_89oU,360,185,48,1.7056808697067616,3.3578378378378373,3.281081081081081,3.4090090090090093,8.395027027027028,7.5,50.81081081081082,48.75675675675677,10.810810810810812,40.432432432432435,53.51351351351353,4.864864864864865,41.62162162162162,45.58558558558559,14.774774774774773,39.63963963963964,UCqa2MPu8bLY1PwVFUpSyVhQ,bP4YBk_89oU,1,UCqa2MPu8bLY1PwVFUpSyVhQ
rwbmDuHmeQM,298,134,82,1.8066997756195429,2.4522388059701496,2.3320895522388057,2.532338308457712,4.186671568984346,3.634146341463415,25.373134328358212,65.37313432835822,13.28358208955224,21.34328358208955,71.6417910447761,6.7164179104477615,21.64179104477612,61.19402985074626,17.66169154228856,21.144278606965173,UCqa2MPu8bLY1PwVFUpSyVhQ,rwbmDuHmeQM,1,UCqa2MPu8bLY1PwVFUpSyVhQ
fHMG4lYG2to,290,147,46,2.065625206501335,2.6340136054421768,2.5476190476190474,2.6916099773242634,6.11310381543922,6.304347826086956,36.734693877551024,60.81632653061224,16.054421768707485,23.12925170068027,64.62585034013605,12.585034013605444,22.7891156462585,58.2766439909297,18.367346938775512,23.356009070294785,UCqa2MPu8bLY1PwVFUpSyVhQ,fHMG4lYG2to,1,UCqa2MPu8bLY1PwVFUpSyVhQ
YNuh_wIJMa8,360,183,71,1.926821490844205,2.582513661202186,2.371584699453552,2.7231329690346087,6.377667821134458,5.070422535211269,38.797814207650276,61.31147540983606,18.5792349726776,20.109289617486336,68.85245901639344,13.387978142076502,17.75956284153005,56.284153005464475,22.04007285974499,21.67577413479053,UCqa2MPu8bLY1PwVFUpSyVhQ,YNuh_wIJMa8,1,UCqa2MPu8bLY1PwVFUpSyVhQ
Gps2EJTWzxg,194,112,57,1.597032203746579,2.5392857142857137,2.25,2.7321428571428568,3.9753318922305767,3.4035087719298245,24.107142857142854,61.60714285714286,18.57142857142857,19.82142857142857,71.42857142857143,11.160714285714283,17.410714285714292,55.05952380952381,23.511904761904763,21.428571428571427,UCqa2MPu8bLY1PwVFUpSyVhQ,Gps2EJTWzxg,1,UCqa2MPu8bLY1PwVFUpSyVhQ
HieVpt747VU,427,155,71,1.7939115822331244,2.101935483870968,1.8870967741935485,2.2451612903225806,3.660040527033167,6.014084507042254,21.29032258064516,72.7741935483871,15.612903225806454,11.612903225806454,80.64516129032258,8.064516129032258,11.290322580645164,67.52688172043011,20.645161290322584,11.827956989247312,UCqa2MPu8bLY1PwVFUpSyVhQ,HieVpt747VU,1,UCqa2MPu8bLY1PwVFUpSyVhQ
JBkZ1ip-h-U,245,147,49,1.5287701044509696,2.8843537414965987,2.761904761904762,2.9659863945578238,5.7261632653061225,5.0,34.693877551020414,56.05442176870749,15.238095238095234,28.707482993197278,60.54421768707482,11.904761904761903,27.55102040816327,53.061224489795926,17.460317460317462,29.478458049886626,UCqa2MPu8bLY1PwVFUpSyVhQ,JBkZ1ip-h-U,1,UCqa2MPu8bLY1PwVFUpSyVhQ
rD4YM9Fs__M,398,213,72,1.8939421011179265,2.676056338028169,2.495305164319249,2.796557120500782,5.908168388106418,5.527777777777778,35.68075117370892,59.71830985915493,17.089201877934272,23.1924882629108,66.66666666666666,13.380281690140846,19.953051643192488,55.08607198748044,19.561815336463226,25.352112676056336,UCqa2MPu8bLY1PwVFUpSyVhQ,rD4YM9Fs__M,1,UCqa2MPu8bLY1PwVFUpSyVhQ
JjhXT_Bf3Og,358,165,73,1.9402667607402069,2.1127272727272732,2.0393939393939395,2.1616161616161613,3.4969408053134083,4.904109589041097,20.60606060606061,72.36363636363636,14.424242424242422,13.212121212121215,77.27272727272727,8.181818181818182,14.545454545454547,69.0909090909091,18.585858585858592,12.323232323232322,UCqa2MPu8bLY1PwVFUpSyVhQ,JjhXT_Bf3Og,1,UCqa2MPu8bLY1PwVFUpSyVhQ
_y7K8q5lB4U,106,77,33,1.2197289132296163,2.5298701298701296,2.558441558441558,2.5108225108225106,3.2352952380952384,3.212121212121212,19.480519480519487,64.67532467532467,12.727272727272727,22.597402597402603,68.18181818181819,4.545454545454545,27.27272727272727,62.337662337662344,18.181818181818183,19.480519480519487,UCqa2MPu8bLY1PwVFUpSyVhQ,_y7K8q5lB4U,1,UCqa2MPu8bLY1PwVFUpSyVhQ
hBbd4S6xa4o,347,161,78,2.003606089839371,2.4385093167701863,2.254658385093168,2.561076604554865,3.653265105908584,4.44871794871795,21.73913043478261,64.22360248447204,17.763975155279503,18.01242236024845,71.42857142857143,11.180124223602483,17.391304347826086,59.42028985507246,22.15320910973085,18.426501035196686,UCqa2MPu8bLY1PwVFUpSyVhQ,hBbd4S6xa4o,1,UCqa2MPu8bLY1PwVFUpSyVhQ
BNIh9S7jKec,177,94,39,1.4793281839307617,2.5531914893617023,2.4468085106382977,2.624113475177305,4.760533224222587,4.538461538461538,28.723404255319156,64.8936170212766,10.212765957446807,24.893617021276594,70.21276595744679,5.851063829787233,23.936170212765962,61.347517730496456,13.120567375886528,25.53191489361702,UCqa2MPu8bLY1PwVFUpSyVhQ,BNIh9S7jKec,1,UCqa2MPu8bLY1PwVFUpSyVhQ
9KXf4qajAYQ,236,139,42,1.3782140541243768,2.670503597122302,2.489208633093525,2.791366906474821,4.1410069201781425,5.6190476190476195,24.46043165467626,60.0,15.68345323741007,24.316546762589933,67.98561151079137,9.352517985611511,22.66187050359712,54.67625899280576,19.904076738609113,25.41966426858513,UCqa2MPu8bLY1PwVFUpSyVhQ,9KXf4qajAYQ,1,UCqa2MPu8bLY1PwVFUpSyVhQ
7n2QocSM9LE,385,193,96,1.9427537423918395,2.299481865284974,2.1813471502590667,2.3782383419689124,3.635082469775475,4.010416666666667,21.761658031088082,68.8082901554404,13.989637305699482,17.202072538860108,74.87046632124354,8.549222797927461,16.580310880829018,64.76683937823833,17.616580310880828,17.616580310880828,UCqa2MPu8bLY1PwVFUpSyVhQ,7n2QocSM9LE,1,UCqa2MPu8bLY1PwVFUpSyVhQ
kfhjyr07gYk,530,239,85,1.9530073300532185,2.573221757322176,2.3347280334728038,2.7322175732217566,5.000023726310609,6.235294117647059,29.707112970711297,62.59414225941423,15.89958158995816,21.506276150627613,71.1297071129707,9.623430962343095,19.246861924686197,56.90376569037658,20.0836820083682,23.01255230125523,UCqa2MPu8bLY1PwVFUpSyVhQ,kfhjyr07gYk,1,UCqa2MPu8bLY1PwVFUpSyVhQ
vOaugsz3l0k,269,134,77,1.7705576343889753,2.2820895522388063,2.0186567164179103,2.4577114427860693,4.415367474316729,3.493506493506493,26.865671641791053,68.50746268656717,14.029850746268654,17.462686567164177,77.98507462686567,7.462686567164179,14.552238805970152,62.18905472636816,18.407960199004968,19.402985074626862,UCqa2MPu8bLY1PwVFUpSyVhQ,vOaugsz3l0k,1,UCqa2MPu8bLY1PwVFUpSyVhQ
T20verA-0Zc,205,106,51,1.651046472102171,2.2660377358490567,2.2452830188679247,2.2798742138364783,2.731731039585646,4.019607843137255,16.037735849056602,69.81132075471697,13.018867924528301,17.169811320754715,72.16981132075472,9.90566037735849,17.924528301886788,68.23899371069183,15.094339622641508,16.666666666666668,UCqa2MPu8bLY1PwVFUpSyVhQ,T20verA-0Zc,1,UCqa2MPu8bLY1PwVFUpSyVhQ
afjREglEsas,222,127,49,1.6272611594102382,2.3700787401574805,2.2165354330708658,2.4724409448818903,4.451962461835128,4.530612244897959,26.77165354330709,66.9291338582677,15.59055118110236,17.480314960629922,72.44094488188976,10.62992125984252,16.92913385826772,63.254593175853024,18.897637795275593,17.84776902887139,UCqa2MPu8bLY1PwVFUpSyVhQ,afjREglEsas,1,UCqa2MPu8bLY1PwVFUpSyVhQ
88bGTF1_fRA,301,118,97,1.7706849386902517,2.0322033898305087,1.9872881355932204,2.0621468926553668,4.168320181722874,3.1030927835051547,25.423728813559322,75.08474576271186,13.050847457627118,11.864406779661017,77.96610169491525,9.745762711864408,12.288135593220336,73.16384180790959,15.254237288135593,11.581920903954801,UCqa2MPu8bLY1PwVFUpSyVhQ,88bGTF1_fRA,1,UCqa2MPu8bLY1PwVFUpSyVhQ
